code,name,categorie,serial,Commissioning,model,port,aggregat
304GB01,Подъемник гидравлический   Hydrobool-33  ,Грузоподъемная техника,,,,,
304GB02,Подъемник гидравлический   Hydrobool-33  ,Грузоподъемная техника,,,,,
304R01,Тележка гидравлическая    (нержавейка),Грузоподъемная техника,,2012,,,
304R02,Тележка гидравлическая    (нержавейка),Грузоподъемная техника,,2012,,,
304R03,Тележка гидравлическая    (нержавейка),Грузоподъемная техника,,,,,
304R04,Тележка гидравлическая    (нержавейка),Грузоподъемная техника,,,,,
304R05,Тележка гидравлическая    (нержавейка),Грузоподъемная техника,,,,,
304R06,Тележка гидравлическая     (нержавейка),Грузоподъемная техника,,,,,
304R07,Тележка гидравлическая     (нержавейка),Грузоподъемная техника,,,,,
304R08,Тележка гидравлическая,Грузоподъемная техника,,2015,,,
304R09,Тележка гидравлическая,Грузоподъемная техника,,2015,,,
304R10,Тележка гидравлическая,Грузоподъемная техника,,2015,,,
304R11,Тележка гидравлическая,Грузоподъемная техника,,2015,,,
304R12,Тележка гидравлическая,Грузоподъемная техника,,2015,,,
304R13,Тележка гидравлическая,Грузоподъемная техника,,2015,,,
304R14,Тележка гидравлическая,Грузоподъемная техника,,2015,,,
304R15,Тележка гидравлическая,Грузоподъемная техника,,2015,,,
304R16,Тележка гидравлическая,Грузоподъемная техника,,2015,,,
304R17,Тележка гидравлическая,Грузоподъемная техника,,,,,
304RAMP01,Рампа ГП-1,Оборудование склада,,,,Склад-ГП1,
304RAMP02,Рампа ГП-2,Оборудование склада,,,,Склад-ГП2,
304RLN10,Стелажная линия ГП-1,Оборудование склада,,,,Склад-ГП1,
304RLN11,Стелажная линия ГП-1,Оборудование склада,,,,Склад-ГП1,
304RLN12,Стелажная линия ГП-1,Оборудование склада,,,,Склад-ГП1,
304RLN13,Стелажная линия ГП-1,Оборудование склада,,,,Склад-ГП1,
304RLN14,Стелажная линия ГП-1,Оборудование склада,,,,Склад-ГП1,
304RLN15,Стелажная линия ГП-1,Оборудование склада,,,,Склад-ГП1,
304RLN70,Стелажная линия ГП-2,Оборудование склада,,,,Склад-ГП2,
304RLN71,Стелажная линия ГП-2,Оборудование склада,,,,Склад-ГП2,
304RLN72,Стелажная линия ГП-2,Оборудование склада,,,,Склад-ГП2,
304RLN73,Стелажная линия ГП-2,Оборудование склада,,,,Склад-ГП2,
304RLN74,Стелажная линия ГП-2,Оборудование склада,,,,Склад-ГП2,
304RLN75,Стелажная линия ГП-2,Оборудование склада,,,,Склад-ГП2,
304RLN80,Стелажная линия Фета,Оборудование склада,,,,Склад-Фета,
304RLN81,Стелажная линия Фета,Оборудование склада,,,,Склад-Фета,
304SIAT01,СКОТЧЕР (цех 3.1),Охлаждение. Упаковка,,,,,
304SIAT02,СКОТЧЕР (цех 3.2),Охлаждение. Упаковка,,,,,
304SMA01,Пресс банок,Оборудование склада,,2010,,,
304SNA01,Штабелер узкопроходный STILL МХ-Х,Грузоподъемная техника,,2014,,,
304SNA02,Штабелер узкопроходный STILL МХ-Х,Грузоподъемная техника,,2018,,,
304SNA03,Штабелер узкопроходный STILL МХ-Х  №612334V00225,Грузоподъемная техника,№612334V00225,2019,,,
304SNA04,Штабелер узкопроходный STILL МХ-Х  №612334V00227,Грузоподъемная техника,№612334V00227,2019,,,
304STAR1,Мачтовый подъемник,Грузоподъемная техника,,,,,
304URSC1,Измельчитель URSHEL  RA-A  (Цех №1),Оборудование склада,,2014,,,
305FG01,Пеногенератор Typhoon    (Цех №1),Оборудование мойки,,,,,
305FG02,Пеногенератор Typhoon    (Цех №1),Оборудование мойки,,,,,
305FG03,Пеногенератор S 2015 K,Оборудование мойки,,,,,
305FG04,Пеногенератор ECOLAB BOOSTER 6    (Молокоприемка),Оборудование мойки,,,,,
305SCR01,Машина поломоечная Nilfisk  Scrubber-Dryer SC500 53B  (Цех №2),Оборудование мойки,,2012,,,
305SCR02,Машина поломоечная Nilfisk  Scrubber-Dryer SC500 53B  (Цех №2),Оборудование мойки,,2012,,,
305SCR03,Машина поломоечная Nilfisk  Scrubber-Dryer SC500 53B  (Склад №3),Оборудование мойки,,,,,
305SCR04,Машина поломоечная Nilfisk  Scrubber-Dryer SC500 53B  (Склад №3),Оборудование мойки,,2012,,,
305SCR05,Машина поломоечная Nilfisk  Scrubber-Dryer BA 531 D  (Склад №3),Оборудование мойки,,2017,,,
305SCR06,Машина поломоечная Nilfisk  Scrubber-Dryer BA 531 D  (Склад №3),Оборудование мойки,,2007,,,
305SCR07,Машина поломоечная Taski    (Цех №1),Оборудование мойки,,,,,
305SCR08,Машина поломоечная Taski    (Цех №1),Оборудование мойки,,,,,
305SCR09,Машина поломоечная Taski    (Молокоприемка),Оборудование мойки,,,,,
305SCR10,Машина поломоечная Nilfisk  Scrubber-Dryer SC500 53B  (Склад №3),Оборудование мойки,,,,,
305SCR11,Машина поломоечная Nilfisk  Scrubber-Dryer SC-351,Оборудование мойки,,,,,
305SCR12,Машина поломоечная Nilfisk  Scrubber-Dryer SC-351,Оборудование мойки,,,,,
305UKE1,Машина для мойки коробов,Оборудование мойки,,,,,
401FNE41M2,Вентилятор вытяжной,Вентиляция,,,,,
401FNE42M2,Вентилятор вытяжной,Вентиляция,,,,,
401FNE42M6,Вентилятор вытяжной,Вентиляция,,2002,,,
401FNE43M2,Вентилятор вытяжной,Вентиляция,,,,,
401FNE44M2,Вентилятор вытяжной,Вентиляция,,,,,
401FNE46M2,Вентилятор вытяжной,Вентиляция,,,,,
401FNE48M2,Вентилятор вытяжной,Вентиляция,,2012,,,
401FNE48M6,Вентилятор вытяжной,Вентиляция,,,,,
401FNE49M2,Вентилятор вытяжной,Вентиляция,,,,,
401FNE49M6,Вентилятор вытяжной,Вентиляция,,,,,
401FNE50M2,Вентилятор вытяжной,Вентиляция,,,,,
401FNE77M2,Вентилятор вытяжной,Вентиляция,,,,,
401HEAT11,Калорифер (Склад №1),Вентиляция,,2011,,,
401HEAT12,Калорифер (Склад №1),Вентиляция,,2011,,,
401HEAT13,Калорифер (Склад №2),Вентиляция,,2011,,,
401HEAT14,Калорифер (Склад Фетаксы),Вентиляция,,2011,,,
401HEAT15,Калорифер (Склад Фетаксы),Вентиляция,,2011,,,
401HEAT16,Калорифер (Склад Фетаксы),Вентиляция,,2011,,,
401HEAT17,Калорифер (Галерея танков),Вентиляция,,2011,,,
401HEAT18,Калорифер (Галерея танков),Вентиляция,,2011,,,
401HEAT19,Калорифер (Склад ингредиентов №2),Вентиляция,,2011,,,
401HEAT20,Калорифер (Склад упаковки №2),Вентиляция,,,,,
401HEAT21,Калорифер (Склад упаковки №2),Вентиляция,,,,,
401HEAT22,Калорифер (Приемка 1 - 2),Вентиляция,,,,,
401HEAT23,Калорифер (Приемка 1 - 2),Вентиляция,,,,,
401HEAT24,Калорифер (Приемка 1 - 2),Вентиляция,,,,,
401HEAT25,Калорифер (Приемка 3 - 4),Вентиляция,,,,,
401HEAT26,Калорифер (Приемка 3 - 4),Вентиляция,,,,,
401VGR01,Вент. Решетка     (Комната приёма пищи для курящих),Вентиляция,,,,,
401VGR02,Вент. Решетка     (Комната приёма пищи для некурящих),Вентиляция,,,,,
401VGR03,Вент. Решетка     (Коридор белой зоны),Вентиляция,,,,,
401VGR04,Вент. Решетка     (ОКК),Вентиляция,,,,,
401VGR05,Вент. Решетка     (Прачечная),Вентиляция,,,,,
401VGR06,Вент. Решетка     (Раздевалка для гостей),Вентиляция,,,,,
401VGR07,Вент. Решетка     (Раздевалка женская),Вентиляция,,,,,
401VGR08,Вент. Решетка     (Раздевалка мужская),Вентиляция,,,,,
401VGR09,Вент. Решетка     (Шлюз бел. зона),Вентиляция,,,,,
401VUNIT0K1,Установка вентиляционная приточная,Вентиляция,,,Приточная,Цех - 1,
401VUNIT0K12.1,Установка вентиляционная приточная,Вентиляция,,,Приточная,Цех - 3,
401VUNIT0K13,Установка вентиляционная приточная,Вентиляция,,,Приточная,Цех - 3.1 3.2,
401VUNIT0K14,Установка вентиляционная приточная,Вентиляция,,,Приточная,Цех - 3. зона - 2,
401VUNIT0K15,Установка вентиляционная приточная,Вентиляция,,,Приточная,Цех - 3. зона - 2,
401VUNIT0K17,Установка вентиляционная приточная,Вентиляция,,,Приточная,Микролаборатория,
401VUNIT0K4,Установка вентиляционная приточная,Вентиляция,,,Приточная,Цех - 2,
800PU01,Насос  Fristam-FPC 3532/135A центробежный ,Насосы,,2017,,,
800VA01,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2017,,,
800VA02,Клапан  GEA-SV04-GS-DN25 пневмо. шибер,Запорная арматура,,2017,,,
801CT01,Датчик проводимости,Датчики,,,,,
801PU01,Насос  Fristam-FPE 742/185A центробежный ,Насосы,,2017,,,
801VA21,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA22,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA23,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA24,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA25,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA26,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA27,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA28,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA29,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA30,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA31,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
801VA32,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
801VA41,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2017,,,
801VA51,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA52,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA53,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA54,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA55,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA56,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA57,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA58,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA59,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
801VA60,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
801VA61,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA62,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
801VA91,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
801WT01,Теплообменник  Alfa Laval-M6-MBASE пластинчатый ,Теплообменники,,2017,,,
802CT01,Датчик проводимости,Датчики,,,,,
802PU01,Насос  Fristam-FPE 742/185A центробежный ,Насосы,,2017,,,
802VA21,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA22,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA23,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA24,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA25,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA26,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA27,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
802VA28,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
802VA41,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2017,,,
802VA51,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA52,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA53,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA54,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA55,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA56,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA57,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA58,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
802VA59,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
802VA60,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
802VA91,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
802WT01,Теплообменник  Alfa Laval-M6-MBASE пластинчатый ,Теплообменники,,2017,,,
803CT01,Датчик проводимости,Датчики,,,,,
803PU01,Насос  Fristam-FPE 742/185A центробежный ,Насосы,,2017,,,
803VA21,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA22,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA23,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA24,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA41,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2017,,,
803VA51,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA52,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA53,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA54,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA55,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA56,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA57,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA58,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2017,,,
803VA91,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
803WT01,Теплообменник  Alfa Laval-M6-MBASE пластинчатый ,Теплообменники,,2017,,,
804CT01,Датчик проводимости,Датчики,,,,,
804PU01,Насос  Fristam-FPE 742/185A центробежный ,Насосы,,2019,,,
804VA21,Клапан пневматический Шиберный,Запорная арматура,,2019,,,
804VA22,Клапан пневматический Шиберный,Запорная арматура,,2019,,,
804VA23,Клапан пневматический Шиберный,Запорная арматура,,2019,,,
804VA25,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA26,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2019,,,
804VA27,Клапан пневматический Burkert 2301-DN50  Шиберный  (цех-3.2),Запорная арматура,,2019,,,
804VA28,Клапан пневматический Burkert 2301-DN65  Шиберный  (цех-3.2),Запорная арматура,,2019,,,
804VA29,Клапан пневматический Burkert 2301-DN40  Шиберный  (цех-3.2),Запорная арматура,,2019,,,
804VA30,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA31,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA33,Клапан,,,,,,
804VA41,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
804VA51,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA53,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA55,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA56,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA57,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA58,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA59,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA61,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA62,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
804VA91,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2019,,,
804WT01,Теплообменник  Alfa Laval-M6-MBASE пластинчатый ,Теплообменники,,2019,,,
805CT01,Датчик проводимости,Датчики,,,,,
805PU01,Насос  Fristam-FPE 742/185A центробежный ,Насосы,,2019,,,
805VA21,Клапан пневматический Шиберный,Запорная арматура,,2019,,,
805VA22,Клапан пневматический Шиберный,Запорная арматура,,2019,,,
805VA23,Клапан пневматический Шиберный,Запорная арматура,,2019,,,
805VA24,Клапан пневматический Шиберный,Запорная арматура,,2019,,,
805VA41,Клапан  GEA-NL-DN65/DN65 пневмо. плунжер,Запорная арматура,,2019,,,
805VA51,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
805VA52,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
805VA53,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
805VA54,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
805VA55,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
805VA56,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
805VA57,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
805VA58,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2019,,,
805VA91,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2019,,,
805WT01,Теплообменник  Alfa Laval-M6-MBASE пластинчатый ,Теплообменники,,2019,,,
841TA01,Танк  ABAB-ABAB-15 000L 15000 ,Танки,,2017,,,
841VA11,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2017,,,
841VA21,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
841VA22,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
841VA23,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
841VA24,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,,,,
841VA25,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,,,,
841VA31,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
841VA32,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
841VA33,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
841VA34,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
841VA35,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
841VA51,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
841VA52,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
841VA53,Клапан  GEA-SV04-ZF-DN40 пневмо. шибер,Запорная арматура,,2017,,,
841VA71,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
842CT01,Датчик проводимости,Датчики,,,,,
842PU01,Насос  Fristam-FPE 3522/115A центробежный ,Насосы,,2017,,,
842TA01,Танк  ABAB-ABAB-15 000L 15000 ,Танки,,2017,,,
842VA11,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2017,,,
842VA21,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
842VA22,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
842VA23,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
842VA24,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,,,,
842VA25,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,,,,
842VA31,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
842VA32,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
842VA33,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
842VA34,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
842VA35,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
842VA53,Клапан  GEA-SV04-GS-DN40 пневмо. шибер,Запорная арматура,,2017,,,
842VA71,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
842VA72,Клапан  Burkert-2000-DN50 пневмо. запорный,Запорная арматура,,2017,,,
843CT01,Датчик проводимости,Датчики,,,,,
843PU01,Насос  Fristam-FPE 3522/115A центробежный ,Насосы,,2017,,,
843TA01,Танк  ABAB-ABAB-15 000L 15000 ,Танки,,2017,,,
843VA11,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2017,,,
843VA21,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
843VA22,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
843VA23,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
843VA24,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,,,,
843VA25,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,,,,
843VA31,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
843VA32,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
843VA33,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
843VA34,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
843VA35,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
843VA53,Клапан  GEA-SV04-GS-DN40 пневмо. шибер,Запорная арматура,,2017,,,
843VA71,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
843VA72,Клапан  Burkert-2000-DN50 пневмо. запорный,Запорная арматура,,2017,,,
844CT01,Датчик проводимости,Датчики,,,,,
844PU01,Насос  Fristam-FPE 3522/115A центробежный ,Насосы,,2017,,,
844TA01,Танк  ABAB-ABAB-15 000L 15000 ,Танки,,2017,,,
844VA11,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2017,,,
844VA21,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
844VA22,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
844VA23,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,2017,,,
844VA24,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,,,,
844VA25,Клапан  APV-SWcip 42-DN65 пневмо. плунжер,Запорная арматура,,,,,
844VA31,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
844VA32,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
844VA33,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
844VA34,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
844VA35,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
844VA53,Клапан  GEA-SV04-GS-DN40 пневмо. шибер,Запорная арматура,,2017,,,
844VA71,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
844VA72,Клапан  Burkert-2000-DN50 пневмо. запорный,Запорная арматура,,2017,,,
845CT01,Датчик проводимости,Датчики,,,,,
845TA01,Танк  ABAB-ABAB-15 000L 15000 ,Танки,,2017,,,
845VA11,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2017,,,
845VA31,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
845VA32,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
845VA33,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
845VA34,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
845VA35,Клапан  APV-SWcip 42-DN80 пневмо. плунжер,Запорная арматура,,2017,,,
845VA51,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
845VA52,Клапан  Burkert-2301-DN40 пневмо. регулирующий,Запорная арматура,,2017,,,
845VA53,Клапан  GEA-SV04-ZF-DN40 пневмо. шибер,Запорная арматура,,2017,,,
845VA71,Клапан  Burkert-2301-DN50 пневмо. регулирующий,Запорная арматура,,2017,,,
900PU01,Насос  Fristam-FPC 3532/135A центробежный ,Насосы,,2017,,,
900VA01,Клапан  GEA-SV04-ZF-DN50 пневмо. шибер,Запорная арматура,,2017,,,
901PU01,Насос  Fristam-FZ 22-2 центробежный ,Насосы,,2014,,,
901PU02,Насос  Fristam-FZ 22-2 центробежный ,Насосы,,2014,,,
901VA01,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
901VA02,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
901VA03,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
901VA04,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
901VA05,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
901VA06,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
901VA07,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
901VA08,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
902PU01,Насос  Fristam-FZ 22-2 центробежный ,Насосы,,2014,,,
902PU02,Насос  Fristam-FZ 22-2 центробежный ,Насосы,,2014,,,
902VA01,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
902VA02,Клапан  GEA-SV04-ZF-DN65 пневмо. шибер,Запорная арматура,,2014,,,
